algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo
RadixsortC,4000000,2,1,0,72000000,0.098117
RadixsortB,4000000,2,1,0,180000000,1.474273
Countingsort,4000000,2,2,0,8000000,0.198090
Bucketsort,4000000,2,2,4189285,16189285,0.653075
RadixsortC,4000000,2,2,0,72000000,0.098228
RadixsortB,4000000,2,2,0,180000000,1.470559
Countingsort,4000000,2,3,0,8000000,0.197097
Bucketsort,4000000,2,3,4189673,16189673,0.621239
RadixsortC,4000000,2,3,0,72000000,0.095345
RadixsortB,4000000,2,3,0,180000000,1.460406
Countingsort,5000000,0,1,0,10000000,0.158399
Bucketsort,5000000,0,1,5000000,20000000,0.117494
RadixsortC,5000000,0,1,0,90000000,0.123300
RadixsortB,5000000,0,1,0,225000000,1.942273
Countingsort,5000000,0,2,0,10000000,0.158076
Bucketsort,5000000,0,2,5000000,20000000,0.118143
RadixsortC,5000000,0,2,0,90000000,0.123848
RadixsortB,5000000,0,2,0,225000000,1.942592
Countingsort,5000000,0,3,0,10000000,0.157760
Bucketsort,5000000,0,3,5000000,20000000,0.118329
RadixsortC,5000000,0,3,0,90000000,0.123231
RadixsortB,5000000,0,3,0,225000000,1.940635
Countingsort,5000000,1,1,0,10000000,0.158195
Bucketsort,5000000,1,1,5000000,20000000,0.128778
RadixsortC,5000000,1,1,0,90000000,0.123632
RadixsortB,5000000,1,1,0,225000000,1.953952
Countingsort,5000000,1,2,0,10000000,0.158264
Bucketsort,5000000,1,2,5000000,20000000,0.118568
RadixsortC,5000000,1,2,0,90000000,0.125674
RadixsortB,5000000,1,2,0,225000000,1.950782
Countingsort,5000000,1,3,0,10000000,0.158623
Bucketsort,5000000,1,3,5000000,20000000,0.130280
RadixsortC,5000000,1,3,0,90000000,0.123886
RadixsortB,5000000,1,3,0,225000000,1.951258
Countingsort,5000000,2,1,0,10000000,0.246512
Bucketsort,5000000,2,1,5238498,20238498,0.851729
RadixsortC,5000000,2,1,0,90000000,0.123762
RadixsortB,5000000,2,1,0,225000000,1.938267
Countingsort,5000000,2,2,0,10000000,0.246278
Bucketsort,5000000,2,2,5237351,20237351,0.817819
RadixsortC,5000000,2,2,0,90000000,0.120600
RadixsortB,5000000,2,2,0,225000000,1.924903
Countingsort,5000000,2,3,0,10000000,0.244837
Bucketsort,5000000,2,3,5238052,20238052,0.840181
RadixsortC,5000000,2,3,0,90000000,0.120530
RadixsortB,5000000,2,3,0,225000000,1.927931
Countingsort,6000000,0,1,0,12000000,0.159843
Bucketsort,6000000,0,1,6000000,24000000,0.122312
RadixsortC,6000000,0,1,0,108000000,0.144879
